,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
5819,17955,06/07/2006,1,33.0,TAMPA,FL,33602.0,5945.0,0.0,N,R,0.0,S,N,,,,1,M,1.0,62500.0,N,0.0,,,,,,,,35474.0,N,,N,,1,1596.91,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,189.78
5946,3639,04/15/1994,1,76.0,NOKOMIS,FL,34275.0,1603.0,0.0,8,O,11.0,M,N,,,,1,M,2.0,112500.0,I,20.0,P,1988.0,B,R,1.0,Y,A,91707.0,N,,N,,1,300.37,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,205.77
6029,20687,02/21/2007,1,47.0,ORLANDO,FL,32835.0,4475.0,2.0,,O,11.0,M,Y,Y,Y,,1,M,3.0,45000.0,N,400.0,G,1988.0,B,R,2.0,,A,48239.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,Y,16190.09,,0.0,N,,,,,,,,215.32
6128,25151,09/27/2000,1,,LONGBOAT KEY,FL,34228.0,3276.0,,,,0.0,,,,,,0,,,,,0.0,,,,,,,,24664.0,N,,N,,1,1109.41,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,227.17
6152,1129,03/28/1994,1,36.0,WEST PALM BCH,FL,33417.0,1165.0,0.0,1,O,6.0,S,N,,,,1,F,1.0,62500.0,H,70.0,K,1985.0,B,R,1.0,,B,105169.0,N,,N,,1,629.07,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,231.03
6187,20445,01/31/2007,1,70.0,BOCA RATON,FL,33432.0,5006.0,0.0,Z,O,4.0,S,N,,,,1,F,1.0,62500.0,U,370.0,I,2003.0,B,R,2.0,,B,76893.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,17613.5,N,,,,,,,,237.87
6309,28149,11/21/2003,1,34.0,ORANGE PARK,FL,32065.0,5276.0,1.0,1,R,5.0,M,Y,Y,,,2,F,2.0,35000.0,H,450.0,,,B,R,1.0,,,16985.0,N,,N,,1,12007.35,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,257.49
6338,18954,09/01/2006,1,87.0,PEMBROKE PNES,FL,33023.0,1624.0,0.0,1,O,3.0,S,N,,,Y,1,F,4.0,45000.0,D,190.0,,,B,R,1.0,Y,,20177.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,13401.96,N,,,,,,,,261.7
6344,31025,10/18/2005,1,40.0,ORANGE PARK,FL,32073.0,7687.0,2.0,Z,O,3.0,A,Y,Y,Y,,1,M,3.0,62500.0,Z,200.0,J,2003.0,B,R,1.0,,A,2633.0,N,,N,,1,12852.62,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,263.14
6362,16677,01/20/2006,1,39.0,HIALEAH,FL,33010.0,4637.0,1.0,P,O,10.0,M,Y,,Y,,1,F,2.0,62500.0,H,600.0,I,1950.0,,,1.0,Y,A,8330.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,11664.8,N,,,,,,,,265.01
