,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
5166,13937,03/11/2005,1,54.0,ROCKFORD,MI,49341.0,9689.0,3.0,O,O,1.0,M,Y,,Y,,1,M,2.0,125000.0,G,270.0,I,,B,R,3.0,,A,8117.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,8985.95,N,,,,,,,,122.07
5192,24539,09/13/1999,1,40.0,BIRMINGHAM,MI,48009.0,1584.0,0.0,O,O,3.0,M,N,,,,3,M,2.0,72399.96,G,0.0,Q,1948.0,,,,,A,1371641.0,N,,N,,1,2949.9,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,125.19
5277,3508,08/08/1995,1,64.0,SOUTHFIELD,MI,48075.0,1844.0,0.0,3,O,15.0,M,N,,,,2,M,4.0,125000.0,U,350.0,H,1964.0,B,R,1.0,,A,266780.0,N,,N,,1,576.16,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,133.06
5286,3305,06/23/1989,1,61.0,ANN ARBOR,MI,48108.0,9534.0,0.0,O,O,11.0,B,N,,,Y,1,M,1.0,112500.0,N,0.0,Q,,B,R,2.0,,A,738893.0,N,,N,,1,2697.69,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,133.96
5349,25155,09/27/2000,1,58.0,FREMONT,MI,49412.0,8707.0,0.0,P,O,15.0,M,N,,,Y,1,M,2.0,112500.0,J,460.0,E,,B,R,,,,174525.0,N,,N,,1,4583.8,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,140.02
5365,24180,11/10/1998,1,40.0,SALINE,MI,48176.0,9231.0,3.0,G,O,10.0,M,Y,Y,Y,,1,M,2.0,35000.0,G,150.0,E,,B,R,,,A,39379.0,N,,N,,1,5379.02,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,141.39
5371,28513,03/16/2004,1,48.0,REDFORD,MI,48239.0,3917.0,0.0,P,O,15.0,M,N,,,,1,M,2.0,112500.0,J,100.0,E,,B,R,,,E,64754.0,N,,N,,1,819.26,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,141.99
5378,618,02/25/1994,1,56.0,CADILLAC,MI,49601.0,8750.0,0.0,1,O,15.0,M,N,,,Y,2,M,2.0,87500.0,N,170.0,D,,,R,2.0,,,52849.0,N,,N,,1,2968.16,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,142.93
5419,31631,03/14/2006,1,,KALAMAZOO,MI,49009.0,9100.0,,P,,0.0,,,,,,0,,,,U,0.0,F,,,,,,,219430.0,N,,N,,1,2243.74,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,145.85
5460,29639,09/23/2004,1,66.0,NORTHVILLE,MI,48168.0,3519.0,0.0,Z,O,15.0,S,N,,,,1,F,1.0,62500.0,N,140.0,,,B,R,2.0,Y,,95560.0,N,,N,,1,2864.92,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,150.25
