,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
1336,37063,09/15/1995,3,67.0,SCOTTSVILLE,KY,42164.0,9379.0,0.0,3,O,8.0,M,N,,,,1,M,2.0,27178.92,I,190.0,,,B,R,1.0,,,354.0,N,,Y,9742.63,1,261.37,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,0.0,,,,,,Y,-34.0
1349,12397,08/12/2004,1,29.0,MURRAY,KY,42071.0,6124.0,1.0,Z,O,10.0,M,Y,,Y,,1,M,2.0,35000.0,N,200.0,C,,B,R,3.0,,,1930.0,N,,Y,122.93,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,-33.53
1449,10643,11/06/2003,1,24.0,COVINGTON,KY,38556.0,3314.0,0.0,P,R,2.0,S,N,,,,1,M,1.0,12000.0,N,0.0,C,1850.0,,,,,A,1.0,N,,Y,9.33,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-30.68
1458,22080,06/22/2007,1,67.0,LOUISVILLE,KY,40245.0,0.0,0.0,5,,3.0,S,N,,,,0,M,2.0,,,210.0,I,,B,R,2.0,,,,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,Y,13954.03,N,,,,,,,,-30.45
1494,20470,02/02/2007,1,48.0,LOUISVILLE,KY,40210.0,2435.0,1.0,P,R,7.0,S,Y,,Y,,1,F,1.0,25000.0,Z,0.0,,,B,R,,,,36816.0,N,,Y,14.8,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,Y,,,,Y,-29.73
1502,36386,03/21/2000,1,38.0,LOUISVILLE,KY,40229.0,3316.0,2.0,P,O,7.0,S,Y,,Y,,1,M,2.0,62500.0,S,340.0,D,,B,R,2.0,Y,A,1124.0,N,,N,,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-29.53
1509,15540,09/02/2005,1,37.0,BOAZ,KY,42027.0,9649.0,1.0,P,O,1.0,B,Y,,Y,,1,M,1.0,62500.0,N,90.0,,,,,2.0,,,5246.0,N,,Y,5.6,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-29.25
1553,15909,10/17/2005,1,18.0,COVINGTON,KY,41014.0,1250.0,1.0,P,R,2.0,S,Y,,Y,Y,1,F,1.0,15000.0,Z,80.0,B,1935.0,,,1.0,,A,865.0,N,,Y,2.24,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-28.0
1628,21129,03/30/2007,3,30.0,RAVENNA,KY,40472.0,1408.0,,P,,0.0,,,,,,0,,,,N,0.0,C,,,,,,,517.0,Y,37000.0,Y,873.65,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-25.97
1652,43748,06/21/1990,2,34.0,PRESTONSBURG,KY,41653.0,1265.0,1.0,O,O,7.0,S,Y,Y,,,1,F,2.0,62500.0,S,370.0,C,,B,R,,,,60755.0,Y,652.12,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-25.64
