ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
42213,7/23/01,1,69,ST CHARLES,IL,60175,8295,0,O,O,15,M,N,,,,3,M,2,125000,G,0,P,,B,R,,,A,374518,Y,90000,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,199.97
42214,2/28/00,1,80,PESOTUM,IL,61863,9707,0,P,O,13,B,N,,,,1,M,1,15000,G,0,,,,,,,,15189,N,,N,,1,596.35,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,363.09
42215,1/19/01,1,12,WINNEBAGO,IL,61088,8608,1,P,O,2,M,Y,Y,,,1,M,3,87500,G,0,C,,B,R,,,E,4180,N,,N,,0,,Y,7.76,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-7.1
42218,1/1/88,9,81,GALENA,IL,61036,9315,1,P,O,15,M,Y,,Y,,1,M,4,45000,G,0,,,B,R,,,,147398,Y,16520.08,Y,1776.69,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,-51.15
42221,9/1/85,3,42,S MILWAUKEE,WI,53172,3036,1,5,O,7,M,Y,Y,,,1,M,2,15000,N,140,E,,B,R,1,,A,41331,N,,Y,743.01,0,,Y,30195.64,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,593.39
42225,9/30/97,8,75,BUTLER,WI,53007,1621,0,1,R,5,M,N,,,,1,F,2,15600,S,50,,,B,R,1,,,17283,Y,18252.78,Y,167.76,1,0,Y,21918.26,N,0,N,0,N,0,,0,,0,Y,0,NA,NA,NA,NA,NA,NA,266.27
42226,9/6/00,1,14,WISC RAPIDS,WI,54495,0398,,,,0,,,,,,0,,,,N,0,,,,,,,,62033,Y,873.9,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-1.53
42227,5/31/01,1,57,STANLEY,WI,54768,6500,,,,0,,,,,,0,,,,,0,,,,,,,,101971,N,,N,,0,,Y,500.2,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,0.18
42228,12/22/70,3,80,MILWAUKEE,WI,53225,3102,0,8,O,15,M,N,,,,1,M,2,35000,G,120,F,1961,B,R,,,A,18302,N,0,Y,503.63,0,,N,,N,0,Y,6572.88,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,17.37
42229,5/6/88,4,49,HORICON,WI,53032,1417,1,P,O,14,M,Y,,Y,,1,M,2,61619.88,G,170,D,,B,R,3,,A,8321,N,,Y,2541.37,1,3409.5,Y,1835.21,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,2.78
42237,4/28/66,1,62,MEQUON,WI,53097,3468,0,1,O,5,M,N,,,,3,M,2,125000,S,860,O,,B,R,3,,A,137971,N,,N,,1,2103.06,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,152.76
42238,8/27/96,2,52,MIDDLETON,WI,53562,1105,3,7,O,11,M,Y,,Y,Y,1,M,3,125000,N,410,L,,B,R,2,,A,451337,N,,Y,2525.47,0,,Y,1297.53,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,51.83
42242,5/15/98,2,19,APPLETON,WI,54914,6882,3,1,O,15,M,Y,Y,Y,,2,M,2,125000,U,270,H,,B,R,1,,E,111112,N,,Y,743.12,0,,Y,686.92,N,0,N,0,N,0,,0,,0,N,,N,Y,NA,NA,Y,Y,-13.82
42246,5/5/98,2,27,W MILWAUKEE,WI,53214,3526,1,5,O,2,A,Y,,Y,,1,M,2,62500,N,510,E,,,,2,,,13163,N,,Y,5777.83,0,,Y,6804.36,N,0,N,0,N,0,,0,,0,N,,N,Y,NA,NA,Y,Y,-22
42247,4/28/73,5,64,ELM GROVE,WI,53122,1505,1,O,O,15,M,Y,,Y,,3,F,2,125000,U,130,P,,,,3,,A,1314563,N,,Y,7388.04,1,0,N,,N,0,N,0,Y,79711.33,,0,,0,N,,NA,NA,NA,NA,NA,Y,609.98
42252,6/1/96,1,42,MILWAUKEE,WI,53204,2755,,Q,,0,,,,,,0,,,,H,0,B,1893,,,,,D,1037,N,,Y,2151.36,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,26.43
42253,3/9/90,4,36,HAZELHURST,WI,54531,9532,0,D,O,5,M,N,,,,2,M,3,120000,N,900,,,B,R,1,,,141533,N,,N,,1,4.05,Y,815.18,Y,0,N,0,N,0,,0,,0,Y,1329.23,NA,NA,NA,NA,NA,Y,971.81
42259,11/2/90,1,17,NEW BERLIN,WI,53151,2469,1,1,O,15,M,Y,,Y,,3,M,2,62500,N,160,L,,B,R,,,A,63000,N,,N,,0,,Y,1022.23,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,7.17
42263,11/1/87,2,45,OSHKOSH,WI,54904,8464,2,1,O,14,M,Y,,Y,,3,M,2,125000,G,140,H,,B,R,,,A,51589,N,,Y,1308.73,0,,Y,1001.22,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-24.64
42268,1/1/64,1,79,RACINE,WI,53406,6347,0,O,O,7,M,N,,,,1,F,2,35000,G,0,J,,B,R,,,A,1043041,N,,Y,6229.39,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,127.25
42276,10/20/99,2,31,CROSS PLAINS,WI,53528,9301,0,1,O,15,M,N,,,,3,M,3,125000,N,110,L,,B,R,2,,A,301476,N,,Y,41.32,0,,Y,735.35,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,627.08
42277,9/14/01,2,5,APPLETON,WI,54915,7080,0,1,O,10,M,N,,,,4,M,2,125000,N,660,,,B,R,2,,A,56102,Y,5000,N,,0,,Y,303.92,N,0,N,0,N,0,,0,,0,Y,0,NA,NA,NA,NA,Y,Y,-45.56
42278,1/1/67,2,66,STOUGHTON,WI,53589,3673,1,P,O,15,M,Y,,Y,,1,M,2,35000,N,260,I,,B,R,1,,A,87227,N,,N,,1,623,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,17.31
42284,10/25/96,1,38,LOUISVILLE,KY,40219,4311,1,P,O,4,B,Y,,Y,,1,F,2,45000,H,110,E,,,,3,,,2669,N,,N,,0,,N,,Y,58551.92,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,891.86
42296,4/13/01,3,47,CONNERSVILLE,IN,47331,8677,1,3,O,13,S,Y,,Y,,4,F,1,24000,U,0,,,B,R,1,,,470,N,,Y,723.29,1,1606.32,Y,687.74,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,NA,Y,340.26
42310,5/31/01,4,33,FLORENCE,KY,41042,7772,0,D,O,8,M,N,,,,1,M,2,136992,G,200,,,B,R,2,,,8771,N,,Y,12448.35,0,,Y,1675.82,N,0,Y,24657.71,N,0,,0,,0,N,,Y,Y,NA,N,Y,Y,151.01
42311,4/4/02,1,65,AUGUSTA,MI,49012,9284,1,O,O,10,M,Y,,Y,,1,M,2,112500,G,240,E,,B,R,2,,,14647,N,,N,,0,,N,,Y,266.31,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,631.72
42313,5/1/84,1,38,STAFFORD,VA,22554,7660,1,O,O,4,A,Y,Y,,,1,M,2,125000,G,0,O,1994,,,,,A,30255,N,,Y,1645.44,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,Y,NA,NA,78.78
42315,1/1/82,1,16,LEBANON,KY,40033,9148,0,D,O,15,M,N,,,,2,M,2,30000,S,670,,,B,R,2,,,48322,N,,Y,4916.62,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,-46.85
42322,2/22/97,3,62,LANCASTER,KY,40444,7317,0,Z,O,6,M,N,,,,1,M,2,62500,N,340,,,B,R,,,,11773,N,,Y,5663.15,0,,Y,5430.68,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,Y,89.46
42325,12/18/91,1,,PADUCAH,KY,42001,9392,0,O,O,15,B,N,,,,1,M,1,45000,G,220,,,,,1,,,65584,N,,Y,224903.99,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,3451.31
42332,11/24/00,4,52,PADUCAH,KY,42003,9010,2,P,O,2,M,Y,,Y,,1,M,3,39999.96,S,260,,,B,R,1,,,623,N,,Y,1144.59,0,,Y,2999.14,Y,107978.68,N,0,N,0,,0,Y,5246.93,N,,Y,Y,NA,Y,Y,Y,837.96
42337,6/6/01,3,27,CINCINNATI,OH,45226,1947,0,O,R,2,B,N,,,,3,F,1,18000,S,0,G,,,,,,,10652,N,,Y,1524.65,1,847.19,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,-174.88
42339,9/1/73,3,58,CINCINNATI,OH,45205,2728,0,P,R,6,B,N,,,,1,F,1,30499.92,N,0,,,,,,,,180,N,,Y,7686.77,1,9710.18,N,,N,0,N,0,Y,12255.78,,0,,0,N,,NA,NA,NA,Y,NA,Y,461.93
42348,1/2/94,1,47,DANBURY,CT,06811,3428,1,1,O,2,M,Y,Y,,,3,M,2,125000,S,0,Q,1982,B,R,,,,178722,N,,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,6.12
42357,10/31/97,1,60,LEXINGTON,KY,40502,2266,1,1,O,10,S,Y,,Y,,3,F,1,125000,N,90,F,,B,R,,,,125443,N,,N,,0,,N,,Y,84678.32,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,2383.96
42364,4/30/82,2,55,BOWLING GREEN,KY,42101,9308,1,7,O,3,M,Y,,Y,,1,M,2,45000,N,110,,,,,,,,2349,N,,Y,2974.79,0,,Y,18620.87,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-83.34
42367,6/24/99,1,83,LAKESIDE PARK,KY,41017,2156,1,O,O,15,M,Y,,Y,,1,M,2,33000,G,290,N,,B,R,1,,A,244613,N,,Y,969.95,0,0,N,,N,0,N,0,N,0,,0,,0,Y,0,NA,NA,NA,NA,NA,Y,-3.46
42370,3/5/01,7,32,DAYTON,OH,45415,1803,1,O,O,2,M,Y,Y,,,1,M,2,112500,N,180,F,1981,B,R,3,,A,8687,N,,Y,2317.62,0,,Y,785,N,0,N,0,N,0,,0,,0,N,,Y,Y,N,Y,Y,Y,-343.41
42372,7/1/99,2,26,WARREN,OH,44484,4577,0,P,O,15,M,N,,,,1,M,4,62500,U,320,C,1947,B,R,2,,A,4589,N,,Y,113.59,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,-124.16
42373,2/6/92,1,62,SOUTH EUCLID,OH,44121,2745,0,O,O,15,B,N,,,,1,M,1,62500,N,120,E,1942,,R,2,,A,8084,N,,Y,7183.19,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,61.07
42378,10/27/86,1,48,CADIZ,OH,43907,1034,0,P,R,9,B,N,,,,1,F,1,15000,U,0,C,,,,,,,217528,Y,3338.46,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,15.74
42380,1/2/78,3,69,DUBLIN,OH,43017,9647,0,8,O,8,M,N,,,,1,M,2,45000,S,220,H,1963,B,R,2,,A,84809,N,0,Y,4987.14,1,352.59,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,175.83
42383,1/15/86,3,22,TAYLOR MILL,KY,41015,2174,2,2,O,15,M,Y,,Y,,1,M,3,15000,S,410,H,1989,B,R,3,,A,59401,N,,Y,317.19,1,517.45,Y,9952.62,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,115.57
42389,2/15/71,5,78,BROOKLYN,OH,44144,3164,0,1,O,15,M,N,,,,3,M,2,31200,S,30,E,1958,B,R,1,,A,77520,N,,Y,1681.1,1,786.97,Y,5531.06,N,0,N,0,Y,10296.39,,0,,0,N,,NA,NA,NA,NA,NA,Y,144.72
42391,3/24/98,1,45,BROOKPARK,OH,44142,1732,0,3,O,8,M,N,,,,1,M,3,45000,U,270,G,1965,B,R,2,,A,27485,N,,Y,757.85,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-37.53
42399,8/10/93,3,28,VAN WERT,OH,45891,9714,1,P,O,4,S,Y,Y,,,1,M,2,62500,N,380,C,,,,1,,,20024,N,,Y,40.83,0,,Y,1009.72,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,-34.29
42400,1/1/75,3,75,BUTLER,OH,44822,9703,0,E,O,8,M,N,,,,1,M,2,87500,N,180,,,B,R,,,,47626,Y,100000,Y,4089.25,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,119.05
42404,10/4/94,1,48,COLUMBUS,OH,43223,1942,0,P,R,5,A,N,,,,1,M,2,35000,N,90,B,,B,R,2,,A,0,N,,N,,1,641.14,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,164.29
42417,4/1/91,4,44,WEST HARRISON,IN,47060,8037,2,1,O,11,M,Y,Y,,,1,M,2,79999.92,S,0,,,B,R,2,,,37732,N,,Y,3399.88,0,,Y,403.96,N,0,N,0,Y,37982.65,,0,,0,N,,Y,Y,NA,NA,Y,Y,363.12
42426,5/10/95,2,54,REYNOLDSBURG,OH,43068,3514,0,5,O,13,M,N,,,,1,M,4,35000,G,240,F,1979,B,R,3,,A,156,N,,Y,407.1,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,N,Y,Y,403.93
42435,7/24/97,1,10,HILLSBORO,OH,45133,7966,2,5,O,15,M,Y,Y,Y,,1,M,2,87500,N,210,C,,B,R,,,,11312,N,,N,,0,,Y,1396.64,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,17.05
42438,2/15/71,3,60,GARFIELD HTS,OH,44125,2013,0,P,O,15,S,N,,,,1,M,3,62500,N,400,D,1953,B,R,2,,A,18750,N,,Y,6418.73,0,,Y,536.25,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-16.52
42442,2/15/71,3,71,PAINESVILLE,OH,44077,2122,1,1,O,15,M,Y,,Y,,3,M,3,112500,N,280,I,1973,B,R,3,,A,334459,N,,Y,1659.53,1,318.81,Y,23982.95,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,Y,NA,Y,350.16
42443,9/11/02,1,26,GOSHEN,OH,45122,9742,0,5,O,5,S,N,,,,1,M,1,17499.96,N,0,C,1955,B,R,2,,A,24684,N,,Y,7.14,0,409,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-138.63
42447,4/13/99,1,40,DAYTON,TN,37321,4261,3,1,O,7,M,Y,Y,,,3,M,2,35000,N,60,D,,B,R,2,,A,108384,N,,N,,0,,N,,Y,45931.27,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,441.37
42449,9/16/98,5,49,BELLVILLE,OH,44813,1046,0,P,O,15,M,N,,,,1,M,4,34999.92,N,380,E,,B,R,1,,,67041,Y,16500,Y,10377.21,1,4900,Y,14325.65,N,0,N,0,N,0,,0,,0,N,,N,NA,NA,NA,Y,Y,87.77
42453,6/10/96,1,43,HILLIARD,OH,43026,5701,0,2,O,11,M,N,,,,2,M,2,125000,N,170,H,1996,B,R,2,,A,88207,N,,Y,9216.79,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,NA,Y,Y,110.84
42454,9/1/99,3,29,SPRINGFIELD,OH,45504,1628,,O,,0,,,,,,0,,,30000,G,0,G,1959,,,,,A,82708,N,,Y,1755.68,1,4295.41,Y,14130.56,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,Y,887.14
42462,3/8/99,5,44,SHEFFIELD VLG,OH,44054,2980,1,1,O,8,M,Y,Y,,,3,M,2,125000,D,130,G,1998,,,2,,A,38552,N,,Y,4073.58,0,,Y,2967.07,N,0,N,0,N,0,,0,,0,N,,NA,N,NA,NA,NA,Y,-58.31
42463,11/1/83,1,48,EL PASO,TX,79936,6025,1,,O,15,M,Y,,Y,Y,1,M,4,112500,H,330,D,1984,B,R,3,,A,2918,N,,N,,0,,N,,Y,38963.34,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,568.94
42464,1/2/01,2,28,CINCINNATI,OH,45212,1763,0,P,O,1,S,N,,,,1,F,1,35000,N,0,F,1913,B,R,,,A,29165,N,,Y,3530.08,0,,Y,14587.62,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,Y,Y,99.58
42465,10/14/76,6,60,FORESTVILLE,PA,16035,0072,0,5,O,6,S,N,,,,2,F,1,39999.96,S,0,D,,B,R,,,,2537,Y,35018.11,Y,95.85,1,2675.6,Y,906.52,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,NA,Y,17.78
42466,10/14/93,2,78,FAIRFIELD,OH,45014,2832,0,8,O,15,M,N,,,,1,M,2,60000,N,240,E,1961,,,1,,A,68564,N,,Y,18469.56,0,0,Y,101387.87,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,677.98
42474,1/14/91,3,51,CINCINNATI,OH,45241,6623,2,O,O,15,M,Y,,Y,,3,M,2,49999.92,N,80,J,1987,B,R,2,,A,245118,Y,1582.16,N,,0,0,Y,675.21,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,11.63
42477,5/10/99,1,42,CHICAGO,IL,60636,2305,,P,,0,,,,,,0,,,,Z,0,F,1905,,,,,A,2189,N,,Y,98.98,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,N,NA,Y,-14.8
42481,7/31/90,1,70,JACKSON,NJ,08527,3751,1,1,O,15,M,Y,,Y,,1,M,2,87500,H,0,M,,B,R,2,,A,3873,N,,N,,0,,N,,Y,79432.8,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,1136.03
42485,4/30/02,1,14,LIBERTY TWP,OH,45044,9091,2,1,O,9,M,Y,,Y,,3,M,2,62500,N,270,E,1974,B,R,1,,A,3883,N,,N,,0,,Y,387.69,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-3.11
42492,3/18/63,4,76,CINCINNATI,OH,45208,3007,0,1,O,15,M,N,,,,2,M,4,49999.92,J,120,Q,1881,B,R,1,Y,A,1453321,N,,Y,5679.94,1,0,N,,N,0,Y,0,N,0,,0,,0,N,,Y,NA,Y,Y,NA,Y,2711.27
42498,1/6/83,3,60,PARMA,OH,44134,5625,0,5,O,15,M,N,,,,1,M,2,62500,G,300,F,1966,B,R,2,,A,12471,Y,11334.62,Y,21341.08,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,330.78
42514,12/28/84,1,68,COLUMBUS,OH,43220,4102,0,1,O,1,M,N,,,,3,F,3,87500,I,180,G,1964,B,R,2,,A,226769,N,,N,,0,,Y,1060.98,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,23.25
42519,10/30/98,3,45,WADSWORTH,OH,44281,8469,2,D,O,8,M,Y,Y,Y,,1,M,2,62500,M,310,G,1996,B,R,2,,A,46364,N,,Y,6509.84,0,,Y,2766.31,N,0,N,0,N,0,,0,,0,N,,N,NA,NA,NA,NA,Y,129.86
42521,10/12/01,4,52,COLUMBUS,OH,43204,5812,0,P,O,5,S,N,,,,1,F,2,24918.96,N,40,D,1965,B,R,1,,B,1918,N,,Y,5815.02,1,12024.28,N,,N,0,N,0,Y,14988.88,,0,,0,N,,Y,Y,NA,N,Y,Y,880.38
42523,11/1/93,1,67,TROTWOOD,OH,45426,6837,1,P,R,8,S,Y,,Y,,1,F,1,15000,Z,0,,,,,,,,276,N,,N,,0,,Y,901.25,N,0,N,0,N,0,,0,,0,N,,Y,NA,NA,Y,NA,Y,-53.7
42524,5/9/80,1,58,KERMIT,TX,79745,1803,0,P,O,10,M,N,,,,1,M,2,62500,H,150,D,,B,R,1,,,42137,N,,N,,0,,N,,Y,11880.31,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,181.51
42527,2/15/71,2,76,SEVEN HILLS,OH,44131,3624,0,P,O,15,M,N,,,,1,M,2,62500,I,40,G,1970,B,R,2,,A,172200,N,,Y,9364.86,0,,Y,0.77,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,153.73
42528,5/19/80,1,47,NEW CARLISLE,OH,45344,1110,0,5,O,15,M,N,,,,1,M,2,45000,N,300,D,1971,B,R,3,,A,596,N,,Y,1025.42,0,0,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,85.17
42532,6/22/01,1,9,BURTON,OH,44021,0338,1,,O,11,M,Y,,Y,,1,M,2,62500,N,0,H,1996,,,,,A,284,N,,N,,0,,Y,157.89,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-4.45
42533,1/1/78,4,68,CROWN CITY,OH,45623,9299,1,P,O,15,M,Y,,Y,,1,M,2,15000,S,140,,,B,R,1,,,11359,Y,15358.34,Y,974.11,1,457.83,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-2.86
42536,8/11/98,2,29,LORAIN,OH,44053,4101,1,O,O,15,M,Y,,Y,,1,M,3,24999.96,G,520,I,1989,B,R,1,,A,98762,N,,Y,129.43,0,4871.55,Y,321.55,N,0,N,0,N,0,,0,,0,N,,Y,Y,N,NA,Y,N,-24.6
42540,11/30/99,2,31,COVINGTON,KY,41017,9127,1,O,O,1,M,Y,Y,,,1,M,2,50412,G,160,E,1999,,,1,,A,1137,N,,Y,2569.69,0,,Y,1771.23,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,N,Y,Y,-43.22
42548,8/28/77,1,54,FORT WORTH,TX,76123,4618,1,O,O,2,M,Y,,Y,,1,M,2,112500,G,260,G,2001,B,R,1,,A,202228,N,,N,,1,2154.49,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,33.54
42551,1/16/81,4,59,SAINT PETERS,MO,63376,3108,1,4,O,12,M,Y,,Y,Y,1,M,5,67999.92,G,690,F,1976,B,R,3,,A,20769,N,,Y,9779.6,0,,Y,674.87,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,N,Y,Y,164.02
42559,11/20/84,5,80,SAINT LOUIS,MO,63128,2457,0,P,O,15,M,N,,,,1,M,2,62500,G,80,G,1971,B,R,1,,A,187957,Y,28055.19,Y,13321.71,0,,N,,N,0,N,0,N,0,,0,,0,Y,9056.7,NA,NA,NA,NA,NA,Y,826.07
42571,9/1/76,1,93,SAINT LOUIS,MO,63129,2712,0,P,R,2,B,N,,,,1,F,1,25000,G,0,F,1963,,,,,A,124351,N,0,Y,1682.82,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,22.6
42573,10/28/73,8,65,MONKTON,MD,21111,2007,0,O,O,15,M,N,,,,1,M,2,125000,N,160,A,,B,R,1,,A,399671,N,,Y,1401.84,0,0,Y,1241.78,N,0,Y,140895.68,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,2668.69
42578,6/2/94,2,52,ROCKY MOUNT,MO,65072,1113,0,,O,13,M,N,,,,1,M,2,125000,N,90,E,,B,R,2,,,8683,N,,Y,12371.48,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,NA,NA,Y,145.15
42579,7/31/80,2,84,CHESTERFIELD,MO,63017,5639,1,1,O,15,M,Y,,Y,,2,M,3,125000,I,380,K,1974,B,R,2,Y,A,629949,N,,Y,31343.48,0,,Y,73254.89,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,1765.04
42586,9/28/79,1,52,SPRINGFIELD,MO,65804,1435,0,O,R,2,B,N,,,,1,M,1,45000,S,0,,,,,,,,26,N,,N,,1,1886.94,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,Y,NA,430.64
42588,5/31/96,1,,SAINT LOUIS,MO,63139,1501,0,P,O,6,B,N,,,,1,M,1,62500,U,0,E,1951,,,,,A,128912,Y,62937.13,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,221.76
42590,4/17/72,2,90,WALNUT GROVE,MO,65770,8316,0,P,O,15,S,N,,,,1,M,1,15000,U,70,B,1918,,,2,,A,11455,N,,Y,1018.59,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,-43.06
42592,12/14/00,1,17,O FALLON,MO,63366,3148,0,O,O,5,B,N,,,,1,M,1,62500,G,40,D,,,,1,,,929,N,,N,,0,,Y,52.28,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,-9.71
42594,11/3/98,3,36,LEBANON,MO,65536,7438,2,3,R,2,M,Y,Y,,,1,M,4,49272,O,110,C,,B,R,2,Y,,1321169,N,,Y,539.93,0,,N,,Y,69368.44,N,0,N,0,,0,Y,16543.78,N,,Y,Y,NA,Y,NA,Y,1511.51
42599,9/4/97,1,28,SAINT CHARLES,MO,63304,1100,0,4,R,2,M,N,,,,1,M,2,62500,N,150,F,1967,B,R,,,A,81335,N,,Y,1662.81,0,,N,,N,0,N,0,N,0,,0,,0,N,,Y,Y,NA,Y,Y,Y,-6.99
42612,5/22/92,3,62,SEDALIA,MO,65301,1428,0,2,O,14,M,N,,,,1,M,2,87500,N,710,D,,B,R,2,Y,,20054,Y,8600.76,N,,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,NA,4.69
42615,10/7/99,1,78,GRAVOIS MILLS,MO,65037,0147,0,,O,10,B,N,,,,1,M,1,15000,G,40,,,,,2,,,15575,N,,Y,4291.66,0,,N,,N,0,N,0,N,0,,0,,0,N,,NA,NA,NA,NA,NA,Y,34.93
42616,5/8/89,6,70,DUENWEG,MO,64801,8788,1,,O,7,M,Y,,Y,,1,F,2,15000,U,0,,,B,R,,,,6814,N,,Y,717.91,1,155.94,Y,9526.62,N,0,N,0,N,0,,0,,0,Y,215.86,NA,NA,NA,NA,NA,NA,8.24
