,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
765,9364,04/15/2003,2,32.0,SACRAMENTO,CA,95829.0,8028.0,1.0,N,O,3.0,M,Y,Y,,Y,1,M,5.0,16800.0,O,0.0,Q,2003.0,B,R,,,E,47381.0,N,,Y,21.33,0,,Y,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-61.33
771,20058,12/27/2006,2,43.0,SAN FRANCISCO,CA,94122.0,1601.0,0.0,O,O,5.0,S,N,,,,3,F,1.0,87500.0,O,0.0,R,1922.0,B,R,1.0,,A,297223.0,N,0.0,Y,4.85,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,,Y,N,N,Y,-60.85
780,25048,03/27/1998,1,60.0,REDDING,CA,96003.0,7458.0,0.0,4,O,4.0,S,N,,,,1,F,1.0,35000.0,I,0.0,H,1970.0,B,R,,,M,16197.0,N,,N,,1,639.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,Y,,-60.39
784,48328,10/31/1997,2,56.0,SANTA ANA,CA,92705.0,8750.0,,P,,0.0,,,,,,0,,,,N,0.0,Q,1944.0,,,,,A,323924.0,N,,Y,2367.01,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,Y,,,,Y,-60.06
792,6156,12/29/1999,1,45.0,CORNING,CA,96021.0,2031.0,1.0,P,R,0.0,B,Y,,Y,,1,F,1.0,12828.0,G,0.0,,,,R,,,,13063.0,N,,Y,11.95,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,Y,-59.58
825,25883,02/14/2002,3,72.0,SAN DIEGO,CA,92154.0,2018.0,0.0,7,O,15.0,M,N,,,,1,M,3.0,62500.0,U,0.0,K,1978.0,B,R,2.0,,A,11461.0,N,,Y,150.0,1,31.5,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,,,,,Y,-57.88
833,13662,02/07/2005,3,45.0,MURRIETA,CA,92563.0,2810.0,1.0,O,O,2.0,M,Y,,Y,,1,M,3.0,26400.0,R,0.0,N,2004.0,B,R,,,A,36970.0,N,,Y,1442.17,1,0.0,Y,600.32,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,Y,,Y,-57.46
845,10608,10/29/2003,1,27.0,W SACRAMENTO,CA,95691.0,2437.0,1.0,P,R,5.0,M,Y,,Y,,1,F,1.0,25000.0,H,0.0,L,,,,,,A,19403.0,N,,Y,67.54,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,N,Y,,Y,,Y,-56.15
846,7238,04/30/2001,2,53.0,NEWPORT BEACH,CA,92659.0,8346.0,0.0,,O,10.0,S,N,,,,1,F,1.0,35000.0,S,0.0,S,1981.0,,,,,B,397994.0,N,,Y,10.0,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-55.99
847,45121,08/13/1998,2,54.0,DALY CITY,CA,94014.0,1319.0,0.0,2,O,7.0,M,N,,,,2,M,2.0,19200.0,P,0.0,Q,1927.0,B,R,,,A,31943.0,N,,Y,755.14,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-55.93
857,13050,10/06/2003,2,60.0,WHITTIER,CA,90601.0,4708.0,3.0,2,O,1.0,M,Y,Y,,,3,F,3.0,125000.0,D,0.0,R,1986.0,B,R,,,A,62226.0,N,,Y,245.95,1,0.0,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-55.37
862,4048,09/11/1995,2,47.0,SACRAMENTO,CA,95826.0,3087.0,0.0,O,R,2.0,B,N,,,,1,F,1.0,35000.0,N,0.0,,,B,R,,,,24221.0,N,,Y,875.84,0,,Y,550.04,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,N,Y,Y,-55.09
865,45496,03/29/1995,1,50.0,CORNING,CA,96021.0,9611.0,0.0,7,O,14.0,M,N,,,,1,M,2.0,62500.0,S,0.0,K,2002.0,B,R,,,A,38203.0,N,,Y,3043.55,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-54.94
872,12818,10/01/2004,1,24.0,AVALON,CA,90704.0,1920.0,,,,0.0,,,,,,0,,,,N,0.0,,,,,,,,47232.0,N,,Y,1519.61,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-54.53
