,ID,CUST_OPN_DT,NBROPN,AGE,CITY,STATE,PSTL_CD_5,PSTL_CD_4,NBR_OF_CHLD_IN_HH,OCCUP_OF_1ST_INDV,OWN_RENT,PRM_PLUS_LG_OF_RSD,PRM_PLUS_MRTL_STS,PRM_PLUS_PRSNC_OF_CHLD,CHLD_AGE_00_10,CHLD_AGE_11_17,CHLD_AGE_18_24,EDU1,GNDR_OF_1ST_INDV,HH_ADLTS_PE_PLUS_CNT,INCOME,ROLLUP-CDE,AGGR_VEH_MV,HOM_MV,HOUSE_YR_BUILT,MAIL_ORD_BYR,MAIL_RESPONDERS,NBR_OF_VEHS,PRSNC_OF_POOL_FLG,PRPY_TYP,AST_IXI,CDA_ID,CDA_BAL,CHK_ID,CKCOLBAL,CCD_FLG,CCDBAL,SAV_ID,SVCOLBAL,MTG_ID,MTG_TOT_BAL_AMT,EQ_LINE_FLG,HOM_EQTY_LINE_AMT,EQ_LOAN_FLG,HOM_EQTY_LOAN_AMT,OTHER_LOAN_FLG,OTHER_LOAN_BAL,Auto_Flg,AUTO_LOAN_BAL,INV_FLG,INVST_AMT,ATM_FLG,POS_FLG,CSR_FLG,IVR_FLG,WEB_FLG,TLR_FLG,CRV
1858,10206,08/22/2003,2,21.0,RAPID CITY,SD,57702.0,9039.0,1.0,Z,O,5.0,M,Y,,Y,,1,M,2.0,125000.0,N,890.0,,,B,R,1.0,,,46706.0,N,,Y,311.8,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,Y,Y,,,Y,Y,-19.94
2330,2708,09/16/1991,8,56.0,RAPID CITY,SD,57702.0,508.0,0.0,1,O,15.0,M,N,,,,3,M,3.0,112500.0,N,290.0,F,,B,R,2.0,Y,,335894.0,N,,Y,6407.61,0,,Y,14857.67,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-10.3
2333,26727,10/01/2002,1,48.0,ABERDEEN,SD,57401.0,7441.0,0.0,4,O,15.0,S,N,,,,1,F,1.0,62500.0,N,160.0,C,,B,R,1.0,,,41171.0,N,,N,,1,16.98,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-10.27
2442,2528,10/10/1978,1,68.0,YANKTON,SD,57078.0,6337.0,0.0,1,O,15.0,M,N,,,,1,M,2.0,45000.0,N,400.0,,,B,R,1.0,,,109943.0,N,,N,,1,14.63,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-8.21
2698,21380,04/20/2007,1,0.0,RAPID CITY,SD,57701.0,906.0,0.0,4,O,15.0,S,N,,,Y,3,F,3.0,35000.0,N,190.0,E,,B,R,2.0,,,16002.0,N,,N,,0,,Y,55.0,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-4.37
2894,21346,04/17/2007,1,12.0,SIOUX FALLS,SD,57108.0,8165.0,1.0,O,R,2.0,M,Y,Y,,,1,F,2.0,125000.0,S,620.0,,,,,1.0,,,36917.0,N,,N,,0,,Y,550.12,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,-0.99
3012,19171,09/22/2006,1,64.0,RAPID CITY,SD,57701.0,7300.0,0.0,1,O,15.0,M,N,,,,1,M,2.0,17500.0,S,50.0,E,,B,R,2.0,,,81942.0,Y,2774.9,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,0.35
3262,4782,03/01/1979,1,74.0,ARMOUR,SD,57313.0,365.0,0.0,5,O,15.0,M,N,,,,1,M,2.0,25000.0,N,40.0,,,B,R,1.0,,,17307.0,N,,N,,1,416.87,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,6.31
3471,2211,03/16/1994,1,83.0,SIOUX FALLS,SD,57110.0,7458.0,0.0,Z,O,15.0,M,N,,,,1,M,2.0,87500.0,N,210.0,G,,B,R,2.0,,,121117.0,N,,N,,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,Y,375.34,,,,,,,12.93
3562,2173,06/01/1967,1,53.0,RAPID CITY,SD,57702.0,9806.0,,O,,0.0,,,,,,0,,,,,0.0,,,,,,,,62526.0,N,,Y,1375.21,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,16.79
3724,944,04/01/1978,1,78.0,VALE,SD,57788.0,9707.0,0.0,7,O,15.0,S,N,,,,1,F,1.0,45000.0,N,340.0,D,,B,R,1.0,,,12695.0,N,,N,,1,659.78,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,23.63
4090,30792,08/17/2005,1,52.0,RAPID CITY,SD,57702.0,3276.0,0.0,P,O,8.0,B,N,,,,1,M,1.0,45000.0,U,80.0,D,,,,1.0,,,7374.0,N,,N,,1,1182.18,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,41.44
4273,2300,05/01/1969,5,60.0,BIG STONE CTY,SD,57216.0,2038.0,0.0,2,R,1.0,M,N,,,,1,F,2.0,62500.0,G,90.0,,,B,R,1.0,,,38386.0,N,,Y,1602.58,0,,N,,N,0.0,N,0.0,N,0.0,,0.0,,0.0,N,,,,,,,,51.88
